symbol;nazwa
731590;POZOSTALI FORMOWACZE WYROBÓW SZKLANYCH, KRAJACZE I SZLIFIERZE SZKŁA
731601;CECHOWACZ SKAL I ZNAKÓW NA SZKLE ORAZ NA WYROBACH Z METALI
731602;GALWANIZER
731602;Galwanoplastyk
731603;GILOSZER SZKŁA
731604;GRAWER SZKŁA
731605;LUSTRZARZ
731606;POZŁOTNIK
731607;RZEŹBIARZ SZKŁA
731608;SZYLDZIARZ
731609;Dekorator porcelany
731609;Litograf ceramiki
731609;Malarz ceramiki
731609;Malarz figurek gipsowych
731609;Stemplarz wzorów na wyrobach ceramicznych
731609;ZDOBNIK CERAMIKI
731610;Dekorator ozdób szklanych
731610;Dekorator szkła
731610;Dekorator wyrobów szklanych
731610;Litograf szkła
731610;Malarz matownik szkła
731610;Malarz na szkle
731610;Malarz ozdób choinkowych
731610;Malarz szkła
731610;Szlifierz kryształów
731610;Zdobnik szkła gospodarczego
731610;Zdobnik szkła kryształowego
731610;ZDOBNIK SZKŁA
731610;Zdobnik szlifierz szkła
731611;Grawer biżuterii
731611;Grawer ceramiki
731611;Grawer ręczny metalu
731611;GRAWER
731690;POZOSTALI SZYLDZIARZE, GRAWERZY I ZDOBNICY CERAMIKI, SZKŁA I POKREWNI
731701;FAJKARZ
731702;KOSZYKARZ-PLECIONKARZ
731703;ŁUBIANKARZ
731704;MODELARZ WYROBÓW PLECIONKARSKICH
731705;RZEŹBIARZ W DREWNIE
731705;Snycerz
731706;SITARZ
731707;SZCZOTKARZ
731708;TRZCINIARZ
731790;POZOSTALI RĘKODZIELNICY WYROBÓW Z DREWNA I POKREWNYCH MATERIAŁÓW
731801;ARKADOWNIK
731802;DZIEWIARZ
731803;KORONKARKA
731804;Frędzlarz
731804;PLECIONKARZ
731805;PRZĘDZARZ
731806;Brakarz włókna
731806;Czyściarz odpadków włókienniczych
731806;Gręplarz
731806;Klasyfikator włókna
731806;PRZYGOTOWYWACZ WŁÓKNA
731807;RENOWATOR TKANIN UNIKATOWYCH
731808;RĘKODZIELNIK WYROBÓW WŁÓKIENNICZYCH
731809;TKACZ
731810;Rękodzielnik galanterii skórzanej
731810;RĘKODZIELNIK WYROBÓW SKÓRZANYCH
731890;POZOSTALI RĘKODZIELNICY WYROBÓW Z TKANIN, SKÓRY I POKREWNYCH MATERIAŁÓW
731901;PAMIĄTKARZ
731902;WYTWÓRCA GALANTERII
731903;WYTWÓRCA SZTUCZNYCH KWIATÓW
731904;Monter zabawek
731904;ZABAWKARZ
731905;Cyzeler
731905;METALOPLASTYK
731990;POZOSTALI RZEMIEŚLNICY GDZIE INDZIEJ NIESKLASYFIKOWANI
732101;FOTOGRAF POLIGRAFICZNY
732102;FOTOGRAF W DRUKARNI FILMOWEJ
732103;GILOSZER POLIGRAFICZNY
732104;Grawer chemigraficzny
732104;Grawer klisz
732104;Grawer pieczątkarz
732104;GRAWER POLIGRAFICZNY
732104;Modelarz wykrojników
732105;KOMPUTEROWY SKŁADACZ TEKSTU
732106;MOLETOWNIK
732107;Montażysta form drukarskich
732107;Montażysta form wklęsłodrukowych
732107;Montażysta fotopoligraficzny
732107;Montażysta klisz chemigraficznych
732107;Montażysta kopista offsetowy
732107;Montażysta litograficzny
732107;Montażysta offsetowy
732107;MONTAŻYSTA REPRODUKCYJNY
732107;Montażysta składów
732107;Montażysta wklęsłodrukowy
732108;OPERATOR DTP
732109;OPERATOR FOTOSKŁADU
732110;OPERATOR SKANERA POLIGRAFICZNEGO
732111;Litograf poligraficzny
732111;Litograf rysownik
732111;Przedrukarz litograficzny
732111;RYSOWNIK LITOGRAFICZNY
732112;RYTOWNIK
732113;Trawiacz chemigraficzny
732113;Trawiacz form wklęsłodrukowych
732113;TRAWIACZ POLIGRAFICZNY
732190;POZOSTALI PRACOWNICY PRZY PRACACH PRZYGOTOWAWCZYCH DO DRUKU
732201;DRUKARZ
732201;Drukarz ceramiki
732201;Drukarz dekoracji ceramicznych
732201;Drukarz wyrobów gumowych
732201;Drukarz wzorów na porcelanie
732201;Drukarz wzorów na wyrobach ceramicznych
732201;Maszynista maszyn drukujących
732201;Maszynista maszyn poligraficznych
732202;DRUKARZ SITODRUKOWY
732203;DRUKARZ TKANIN
732204;MASZYNISTA MASZYN FLEKSOGRAFICZNYCH
732205;MASZYNISTA MASZYN OFFSETOWYCH
732205;Operator maszyn ofsetowych
732206;MASZYNISTA MASZYN TYPOGRAFICZNYCH
732206;Maszynista typograficznych maszyn arkuszowych
732206;Maszynista typograficznych maszyn zwojowych
732206;Operator maszyn typograficznych
732207;MASZYNISTA MASZYN WKLĘSŁODRUKOWYCH
732207;Operator maszyn wklęsłodrukowych
732208;Operator kserografu
732208;OPERATOR KSEROKOPIAREK
732208;Operator maszyn kserograficznych
732208;Operator maszyn światłodrukowych
732208;Operator powielacza
732208;Operator sprzętu powielającego
732208;Operator światłokopiarki
732208;Operator urządzeń kopiujących
732208;Operator urządzeń kserograficznych
732208;Operator urządzeń powielaczowych
732208;Operator urządzeń powielających
732209;DRUKARZ FLEKSOGRAFICZNY
732209;Operator fleksografu
732210;DRUKARZ OFSETOWY
732290;Operator małej poligrafii
732290;POZOSTALI DRUKARZE
732301;INTROLIGATOR
732302;INTROLIGATOR GALANTERYJNY
732303;INTROLIGATOR POLIGRAFICZNY
732304;OPERATOR MASZYN INTROLIGATORSKICH
732305;OPERATOR PROCESÓW INTROLIGATORSKICH
732390;POZOSTALI INTROLIGATORZY I POKREWNI
741101;ELEKTROMONTER INSTALACJI ELEKTRYCZNYCH
741102;ELEKTROMONTER REKLAM ŚWIETLNYCH
741103;Elektromonter pomiarów sieci elektrycznych
741103;ELEKTRYK
741103;Elektryk konserwator
741103;Elektryk konserwator maszyn
741103;Elektryk konserwator sieci energetycznej
741103;Instalator niskoprądowy
741104;ELEKTRYK BUDOWLANY
741104;Elektryk instalacji budowlanych
741104;Elektryk instalator
741105;MONTER INSTALACJI FOTOWOLTAICZNYCH
741190;POZOSTALI ELEKTRYCY BUDOWLANI I POKREWNI
741201;ELEKTROMECHANIK
741202;ELEKTROMECHANIK ELEKTRYCZNYCH PRZYRZĄDÓW POMIAROWYCH
741202;Elektromonter instalacji przyrządów pomiarowych
741202;Elektromonter urządzeń pomiarowych
741203;ELEKTROMECHANIK POJAZDÓW SAMOCHODOWYCH
741203;Elektromechanik samochodowy
741203;Elektryk mechanik samochodowy
741203;Elektryk samochodowy
741203;Monter elektrycznych instalacji pojazdów mechanicznych
741204;ELEKTROMECHANIK SPRZĘTU GOSPODARSTWA DOMOWEGO
741204;Elektromonter sprzętu gospodarstwa domowego
741205;Elektromechanik maszyn chłodniczych
741205;ELEKTROMECHANIK URZĄDZEŃ CHŁODNICZYCH
741205;Elektromonter urządzeń chłodniczych
741205;Monter instalacji aparatury chłodniczej
741205;Monter instalacji urządzeń chłodniczych
741205;Monter konserwator aparatury i instalacji chłodniczej
741205;Monter zabezpieczeń chłodni
741206;ELEKTROMECHANIK URZĄDZEŃ STEROWANIA RUCHEM KOLEJOWYM
741206;Elektromonter urządzeń zabezpieczenia ruchu kolejowego
741207;ELEKTROMONTER (ELEKTRYK) ZAKŁADOWY
741207;Elektromonter pomiarów urządzeń elektrycznych
741207;Elektromonter pomiarów zabezpieczeniowych
741207;Elektromonter zabezpieczeń i pomiarów
741208;Elektromechanik urządzeń dźwigowych
741208;Elektromonter mostów przeładunkowych
741208;Elektromonter przenośników wielkogabarytowych
741208;Elektromonter suwnic
741208;Elektromonter taśmociągów
741208;ELEKTROMONTER / KONSERWATOR URZĄDZEŃ DŹWIGNICOWYCH
741209;ELEKTROMONTER LOTNICZY
741209;Monter elektrycznych instalacji samolotowych
741210;Elektromonter instalator maszyn elektrycznych
741210;ELEKTROMONTER MASZYN ELEKTRYCZNYCH
741210;Elektromonter maszyn i urządzeń elektrycznych
741210;Elektromonter urządzeń elektrycznych
741210;Elektryk konserwator urządzeń elektrycznych
741210;Elektryk monter urządzeń elektrycznych
741211;Elektromonter automatyki górnictwa odkrywkowego
741211;Elektromonter maszyn górnictwa odkrywkowego
741211;ELEKTROMONTER MASZYN I URZĄDZEŃ GÓRNICTWA ODKRYWKOWEGO
741211;Elektromonter urządzeń górnictwa odkrywkowego
741212;Elektromonter automatyki górnictwa podziemnego
741212;Elektromonter maszyn górnictwa podziemnego
741212;ELEKTROMONTER MASZYN I URZĄDZEŃ GÓRNICTWA PODZIEMNEGO
741212;Elektromonter naprawy lamp górniczych
741212;Elektromonter urządzeń górnictwa podziemnego
741213;ELEKTROMONTER OKRĘTOWY
741213;Monter elektrycznych instalacji okrętowych
741214;ELEKTROMONTER PREFABRYKOWANYCH STACJI TRANSFORMATOROWYCH
741215;Elektromonter aparatury trakcji elektrycznej
741215;Elektromonter instalacji elektroenergetycznych
741215;Elektromonter maszyn zasilania trakcji elektrycznej
741215;ELEKTROMONTER ROZDZIELNI I PODSTACJI TRAKCYJNYCH
741215;Elektromonter stacji trakcyjnych
741215;Elektromonter urządzeń i aparatury trakcji elektrycznej
741215;Elektromonter urządzeń i maszyn zasilania trakcji elektrycznej
741215;Elektromonter urządzeń sterowniczych zasilania trakcji elektrycznej
741215;Elektromonter urządzeń trakcji elektrycznej
741215;Elektromonter urządzeń zasilania trakcji elektrycznej
741215;Monter podstacji trakcyjnej
741216;Elektromonter naprawy taboru kolejowego
741216;Elektromonter pojazdów szynowych
741216;Elektromonter pojazdów trakcyjnych
741216;Elektromonter taboru kolejowego
741216;ELEKTROMONTER TABORU SZYNOWEGO
741216;Elektromonter taboru trakcyjnego
741217;ELEKTROMONTER TELEKOMUNIKACYJNYCH URZĄDZEŃ ZASILAJĄCYCH
741218;ELEKTROMONTER TRANSFORMATORÓW
741219;Elektromonter aparatury kontrolno pomiarowej
741219;Elektromonter aparatury pomiarowo regulacyjnej
741219;Elektromonter automatyki zabezpieczeniowej
741219;ELEKTROMONTER UKŁADÓW POMIAROWYCH I AUTOMATYKI ZABEZPIECZENIOWEJ
741219;Elektromonter urządzeń kontrolnych
741219;Monter zabezpieczeń elektrycznych
741220;Elektromonter sygnalizacji górniczej
741220;Elektromonter urządzeń sygnalizacji ulicznej
741220;ELEKTROMONTER URZĄDZEŃ SYGNALIZACYJNYCH
741220;Monter urządzeń sygnalizacji nawigacyjnej
741290;Elektromechanik kinowy
741290;Elektromechanik maszyn spalinowych
741290;Elektromonter baterii
741290;Elektromonter turbin
741290;Elektromonter urządzeń rozliczeniowych
741290;Instalator części elektrycznych
741290;Instalator osprzętu elektrycznego
741290;Instalator urządzeń elektrycznych
741290;Konserwator instalacji elektrycznych
741290;Konserwator urządzeń elektrycznych
741290;Monter instalator baterii akumulatorowych
741290;Monter konserwator mechanizmów zegarowych i licznikowych
741290;Monter mechanik maszyn elektrycznych
741290;Monter urządzeń stacyjnych
741290;Monter urządzeń termotechnicznych
741290;POZOSTALI ELEKTROMECHANICY I ELEKTROMONTERZY
741301;ELEKTROMONTER LINII KABLOWYCH
741301;Elektromonter sieci kablowych
741301;Instalator linii kablowych
741301;Monter linii kablowych
741302;ELEKTROMONTER NAPOWIETRZNYCH LINII NISKICH I ŚREDNICH NAPIĘĆ
741303;Elektromonter napowietrznych linii elektroenergetycznych
741303;ELEKTROMONTER NAPOWIETRZNYCH LINII WYSOKICH I NAJWYŻSZYCH NAPIĘĆ
741303;Instalator elektrycznych linii napowietrznych
741303;Instalator sieci elektrycznych
741303;Monter linii  napowietrznych wysokich napięć
741303;Monter sieci wysokiego napięcia
741304;ELEKTROMONTER POGOTOWIA ELEKTROENERGETYCZNEGO
741304;Monter pogotowia energetycznego
741305;ELEKTROMONTER SIECI TRAKCYJNEJ
741305;Elektromonter trakcji elektrycznej
741305;Monter kolejowych sieci trakcyjnych
741305;Monter sieci i stacji trakcyjnej
741390;Elektromonter konserwator sieci energetycznej
741390;Monter instalacji linii energetycznych
741390;Monter instalacji linii i urządzeń elektroenergetycznych
741390;Monter konstrukcji linii energetycznych
741390;POZOSTALI MONTERZY LINII ELEKTRYCZNYCH
742101;AUTOMATYK STEROWANIA RUCHEM KOLEJOWYM
742102;Monter elektronik układów elektronicznych
742102;Monter elektronik układów scalonych
742102;Monter układów scalonych
742102;MONTER-ELEKTRONIK
742103;MONTER-ELEKTRONIK – APARATURA MEDYCZNA
742104;Monter elektronicznej aparatury kontrolno pomiarowej
742104;MONTER-ELEKTRONIK – APARATURA POMIAROWA
742105;Monter podzespołów elektronowych instrumentów muzycznych
742105;MONTER-ELEKTRONIK – ELEKTRONICZNE INSTRUMENTY MUZYCZNE
742106;Monter elektronik sprzętu sygnalizacyjnego i systemu sygnalizacyjnego
742106;Monter urządzeń elektroakustycznych
742106;MONTER-ELEKTRONIK – ELEKTRONICZNY SPRZĘT SYGNALIZACYJNY I SYSTEMY SYGNALIZACYJNE
742108;Monter elektronik - naprawa dekoderów
742108;Monter elektronik - naprawa gramofonów
742108;Monter elektronik - naprawa kamer 
742108;Monter elektronik - naprawa magnetofonów
742108;Monter elektronik - naprawa odtwarzaczy DVD
742108;Monter elektronik - naprawa odtwarzaczy MP3 / MP4
742108;Monter elektronik - naprawa radioodbiorników
742108;Monter elektronik - naprawa rzutników i projektorów
742108;Monter elektronik - naprawa telewizorów
742108;Monter elektronik - naprawa wzmacniaczy
742108;MONTER-ELEKTRONIK – NAPRAWA SPRZĘTU AUDIOWIZUALNEGO
742108;Serwisant elektronik - naprawa sprzętu RTV
742108;Serwisant radioodbiorników 
742108;Serwisant RTV
742108;Serwisant sprzętu audio
742108;Serwisant telewizorów
742110;Monter elektronik automatyki cieplnej
742110;Monter elektronik automatyki przemysłowej
742110;Monter elektronik układów automatyki przemysłowej
742110;MONTER-ELEKTRONIK – UKŁADY ELEKTRONICZNE AUTOMATYKI PRZEMYSŁOWEJ
742113;Monter  /  konserwator systemów zabezpieczeń CCTV
742113;Monter  /  konserwator systemów zabezpieczeń SKD
742113;Monter instalacji alarmowych zabezpieczeń technicznych osób i mienia
742113;MONTER / KONSERWATOR URZĄDZEŃ ZABEZPIECZEŃ TECHNICZNYCH OSÓB I MIENIA
742114;MONTER MECHATRONIK
742115;MONTER URZĄDZEŃ STEROWANIA RUCHEM POCIĄGÓW METRA
742116;MONTER URZĄDZEŃ ZDALNEGO STEROWANIA I KONTROLI DYSPOZYTORSKIEJ METRA
742117;ELEKTRONIK
742118;MECHATRONIK
742119;SERWISANT URZĄDZEŃ BIUROWYCH
742190;Konserwator sprzętu elektronicznego
742190;Monter serwisant urządzeń elektronicznych
742190;POZOSTALI MONTERZY ELEKTRONICY I SERWISANCI URZĄDZEŃ ELEKTRONICZNYCH
742201;Elektromonter urządzeń łączności
742201;Elektromonter urządzeń teletechnicznych
742201;Elektromonter urządzeń teletransmisyjnych
742201;Konserwator centrali telefonicznej
742201;Konserwator urządzeń telefonicznych
742201;Monter centrali telefonicznych
742201;Monter elektronik urządzeń telekomunikacyjnych
742201;MONTER INSTALACJI I URZĄDZEŃ TELEKOMUNIKACYJNYCH (TELEMONTER)
742201;Monter instalacji telekomunikacyjnych
742201;Monter konserwator urządzeń telekomunikacyjnych
742201;Monter łączności kolejowej
742201;Monter podzespołów telekomunikacyjnych
742201;Monter telekomunikacyjnych urządzeń teletransmisyjnych
742201;Monter urządzeń telekomunikacyjnych
742201;Telemonter stacji telefonicznych
742201;Telemonter urządzeń telekomunikacyjnych
742202;MONTER SIECI I URZĄDZEŃ TELEKOMUNIKACYJNYCH
742203;Elektromonter napowietrznych linii telekomunikacyjnych
742203;Konserwator sieci telekomunikacyjnych
742203;Konserwator sieci teletechnicznych
742203;Monter kablowych linii łączności
742203;Monter linii napowietrznych telekomunikacyjnych
742203;Monter sieci telefonicznej
742203;MONTER SIECI TELEKOMUNIKACYJNYCH
742203;Monter telekomunikacyjnych linii kablowych
742203;Monter złączy i osprzętu kablowych linii łączności
742204;Monter anten
742204;MONTER-ELEKTRONIK – INSTALACJA ANTEN
742205;Monter elektronik podzespołów sprzętu komputerowego
742205;MONTER-ELEKTRONIK – SPRZĘT KOMPUTEROWY
742206;Monter elektronik naprawa urządzeń radiokomunikacyjnych
742206;Monter konserwator urządzeń radiokomunikacyjnych
742206;Monter okrętowych instalacji radiowych
742206;MONTER-ELEKTRONIK – URZĄDZENIA RADIOKOMUNIKACYJNE
742207;Monter urządzeń radiowych
742207;MONTER-ELEKTRONIK – URZĄDZENIA RADIOWO-TELEWIZYJNE
742207;Radiomonter
742207;Teleradiomonter
742208;Konserwator komputerów
742208;Konserwator sprzętu komputerowego
742208;Monter elektronik naprawa sprzętu komputerowego
742208;Serwisant komputerowy
742208;Serwisant sprzętu informatycznego
742208;SERWISANT SPRZĘTU KOMPUTEROWEGO
742290;Elektromonter urządzeń nawigacyjnych
742290;POZOSTALI MONTERZY I SERWISANCI INSTALACJI I URZĄDZEŃ TELEINFORMATYCZNYCH
751101;Garmażer ryb
751101;GARMAŻER
751102;PRACOWNIK ROZBIORU MIĘSA
751102;Kalibrator jelit
751103;Gruczolarz ryb
751103;Krajacz ryb
751103;PRZETWÓRCA RYB
751103;Rozbieracz wykrawacz ryb
751103;Solarz ryb
751103;Ubojowy ryb
751103;Wędzarz ryb
751104;Gruczolarz
751104;Krajacz drobiu
751104;Rębacz mięsa
751104;Rozbieracz mięsa
751104;ROZBIERACZ-WYKRAWACZ
751104;Wykrawacz mięsa
751105;Bekoniarz
751105;Rzeźnik
751105;RZEŹNIK-WĘDLINIARZ
751105;Wędliniarz masarz
751106;UBOJOWY
751107;WĘDLINIARZ
751108;PRZETWÓRCA MIĘSA
751109;WĘDZARZ
751190;POZOSTALI MASARZE, ROBOTNICY W PRZETWÓRSTWIE RYB I POKREWNI
751201;CUKIERNIK
751201;Cukiernik ciastkarz
751202;Cukiernik dekorator
751202;Cukiernik ozdobnik
751202;DEKORATOR WYROBÓW CUKIERNICZYCH
751203;Drażetkarz
751203;KARMELARZ
751204;PIEKARZ
751290;Formowacz ciast cukierniczych
751290;Piekarz - cukiernik
751290;POZOSTALI PIEKARZE, CUKIERNICY I POKREWNI
751301;MAŚLARZ
751302;SEROWAR
751390;POZOSTALI ROBOTNICY W PRODUKCJI WYROBÓW MLECZARSKICH
751401;MŁYNARZ
751402;PRZETWÓRCA OWOCÓW I WARZYW
751490;POZOSTALI ROBOTNICY PRZETWÓRSTWA SUROWCÓW ROŚLINNYCH
751501;GRZYBOZNAWCA
751502;Klasyfikator dziczyzny
751502;KLASYFIKATOR DZICZYZNY I PTACTWA
751502;Klasyfikator ptactwa
751503;KLASYFIKATOR GRZYBÓW
751504;Klasyfikator drobiu
751504;Klasyfikator jaj
751504;KLASYFIKATOR JAJ, DROBIU I PIERZA
751504;Klasyfikator mięsa
751504;Klasyfikator pierza
751504;Sortowacz jaj
751505;KLASYFIKATOR RYB
751590;Klasyfikator odbioru mleka
751590;Klasyfikator żywności
751590;POZOSTALI KLASYFIKATORZY ŻYWNOŚCI I POKREWNI
752101;IMPREGNATOR DREWNA
752102;MANIPULANT DREWNA OKRĄGŁEGO
752103;MYGŁOWACZ
752104;PARZELNICZY DREWNA
752105;Brakarz materiałów drzewnych
752105;Klasyfikator drewna
752105;Klasyfikator korka
752105;Klasyfikator surowca tartacznego
752105;Klasyfikator tarcicy
752105;Sortowacz elementów drzewnych
752105;SORTOWACZ MATERIAŁÓW DRZEWNYCH
752105;Sortowacz parkietu
752105;Sortowacz sklejki
752105;Układacz drewna
752105;Układacz elementów z drewna
752105;Układacz sklejki
752105;Układacz tarcicy
752106;Suszarnik drewna
752106;Suszarnik wyrobów z drewna
752106;SUSZARNIOWY DREWNA
752190;Czyściarz drewna
752190;Czyściarz wyrobów z drewna
752190;POZOSTALI ROBOTNICY PRZYGOTOWUJĄCY DREWNO I POKREWNI
752190;Prasowacz drewna
752190;Traser desek
752190;Traser drewna
752190;Traser materiałów drzewnych
752190;Traser oklein
752201;BEDNARZ
752202;GIĘCIARZ DREWNA
752203;KOŁODZIEJ
752204;RENOWATOR MEBLI ARTYSTYCZNYCH
752205;STOLARZ
752206;STOLARZ GALANTERII DRZEWNEJ
752207;Stolarz artystyczny
752207;Stolarz mebli artystycznych
752207;STOLARZ MEBLI ARTYSTYCZNYCH I WZORCOWYCH
752207;Stolarz mebli stylowych
752208;Stolarz mebli biurowych
752208;Stolarz mebli kuchennych
752208;Stolarz mebli łazienkowych
752208;Stolarz mebli ogrodowych
752208;STOLARZ MEBLOWY
752209;STOLARZ MODELARZ INSTRUMENTÓW MUZYCZNYCH
752290;Konserwator mebli
752290;POZOSTALI STOLARZE MEBLOWI I POKREWNI
752290;Stolarz konserwator
752301;FREZER DREWNA
752301;Frezer tarcicy
752301;Frezer w drewnie
752302;OPERATOR MASZYN DO PRODUKCJI WYROBÓW DREWNIANYCH
752302;Operator maszyn do wyrobu kopyt i obcasów
752304;OPERATOR URZĄDZEŃ DO POLEROWANIA DREWNA
752306;Polerowacz drewna
752306;POLEROWACZ WYROBÓW Z DREWNA
752307;Dłutowacz w drewnie
752307;Heblowacz drewna
752307;STRUGACZ DREWNA
752308;Szlifierz części do mebli
752308;Szlifierz drewna
752308;Szlifierz elementów drewnianych
752308;SZLIFIERZ MATERIAŁÓW DRZEWNYCH
752308;Szlifierz mebli
752308;Szlifierz podłóg lakierowanych
752308;Szlifierz powłok lakierowych
752308;Szlifierz wyrobów drewnianych
752310;Tokarz drzewny
752310;Tokarz galanterii drzewnej
752310;TOKARZ W DREWNIE
752311;USTAWIACZ MASZYN DO OBRÓBKI DREWNA
752311;Ustawiacz urządzeń do obróbki drewna
752312;WIERTACZ W DREWNIE
752390;POZOSTALI USTAWIACZE I OPERATORZY MASZYN DO OBRÓBKI DREWNA I POKREWNI
753101;BIELIŹNIARZ
753102;GORSECIARKA
753103;Czapnik
753103;Kapelusznik
