,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31007000000,31008000000,31009000000
2016-10-24,2.8448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-25,2.8263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-26,2.8378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-27,2.8383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-28,2.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31,2.8247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-02,2.8258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-03,2.8445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-04,2.8438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-07,2.8578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-08,2.8756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-09,2.8646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-10,2.8973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-14,2.8927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-15,2.9051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-16,2.9308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-17,2.9374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-18,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-21,2.9301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-22,2.9379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-23,2.9345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-24,2.9362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,2.9292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,2.9415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-29,2.9664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-30,2.9842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,2.9727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,2.9911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,2.9956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,2.9799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,2.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,2.9639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-09,3.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,3.0141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-13,3.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-14,3.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,2.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-16,2.9741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,2.9426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-20,2.9348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-21,2.9386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-22,2.9163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-23,2.9157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-27,2.9026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-28,2.9268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,2.9355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-30,2.9058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,2.9146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,2.9309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04,2.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,2.9052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,2.8973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10,2.8886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
