,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31007000000,31008000000,31009000000
2016-10-20,181.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-21,171.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-22,153.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-23,144.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-24,168.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-25,179.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-26,195.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-27,168.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-28,140.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-29,128.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-30,120.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31,159.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,104.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-02,134.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-03,164.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-04,177.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-05,154.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-06,147.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-07,178.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-08,194.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-09,215.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-10,199.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-11,171.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-12,173.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-13,152.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-14,175.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-15,155.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-16,162.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-17,155.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-18,134.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-19,148.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-20,133.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-21,147.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-22,158.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-23,177.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-24,174.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-26,149.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-27,116.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,145.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-29,156.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-30,145.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,148.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,149.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-03,154.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-04,140.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,161.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,179.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,173.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,132.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-09,143.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-10,132.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-11,124.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,189.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-13,182.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-14,186.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,219.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-16,212.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-17,177.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-18,145.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,189.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-20,242.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-21,164.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-22,185.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-23,145.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-24,101.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-25,87.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-26,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-27,106.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-28,134.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,161.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-30,143.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31,123.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,100.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,146.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04,131.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,161.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06,150.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-07,143.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-08,141.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,167.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10,172.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-11,136.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-12,136.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,159.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-14,143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-15,144.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-16,204.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,218.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-18,183.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-19,169.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,174.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-21,179.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-22,151.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,178.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-24,193.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-25,210.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-26,186.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-27,176.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-28,147.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-29,135.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-30,172.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-31,177.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,178.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-02,178.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-03,179.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-04,154.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-05,147.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-06,176.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-07,175.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-08,186.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,201.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,165.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-11,151.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-12,140.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,175.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,180.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,188.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,161.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-17,161.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-18,159.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-19,124.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,130.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,135.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-22,127.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,128.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-24,133.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-25,136.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26,108.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,140.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,136.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,149.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-03,149.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-04,138.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-05,118.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-06,162.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-07,169.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-08,161.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-09,160.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-10,160.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-11,152.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-12,141.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-13,165.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-14,156.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-15,132.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-16,149.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-17,130.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-18,114.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-19,116.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-20,147.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-21,138.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,169.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,158.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,162.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-25,133.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-26,129.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,151.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,156.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-29,138.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-30,160.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,140.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,144.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-02,124.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-03,166.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,170.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,154.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-06,140.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-07,152.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-08,154.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-09,130.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-10,139.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-11,133.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,126.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-13,130.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-14,134.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-15,117.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-16,103.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-17,116.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-18,134.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-19,154.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-20,170.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,140.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-22,114.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-23,120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-24,144.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-25,161.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-26,169.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-27,169.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,158.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-29,142.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-30,116.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,110.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02,122.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03,124.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04,127.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05,154.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06,142.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07,121.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-08,141.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-09,157.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-10,162.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-11,161.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-12,150.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-13,157.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-14,139.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-15,175.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-16,177.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-17,175.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-18,156.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-19,153.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-20,152.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-21,123.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-22,167.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-23,172.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-24,165.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-25,161.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-26,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-27,152.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-28,127.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-29,161.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-30,173.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-31,141.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-01,147.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-02,166.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-03,196.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-04,129.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-05,159.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-06,150.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-07,148.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-08,157.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-09,170.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-10,167.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-11,136.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-12,135.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-13,131.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-14,152.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-15,142.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16,140.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17,142.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18,144.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19,172.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20,165.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21,166.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22,169.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23,144.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24,141.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25,126.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26,150.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-27,188.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-28,167.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-29,155.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-30,141.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,129.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-02,124.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-03,148.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-04,145.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-05,165.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-06,174.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-07,175.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-08,144.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-09,139.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-10,178.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-11,163.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-12,182.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-13,141.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-14,171.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15,143.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-16,129.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-17,161.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-18,168.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-19,192.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-20,176.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-21,166.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-22,150.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-23,128.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-24,164.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-25,153.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-26,159.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-27,157.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-28,154.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-29,140.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-30,128.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-31,169.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-01,174.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-02,170.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-03,216.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-04,159.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-05,139.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-06,129.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-07,168.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-08,153.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-09,163.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-10,173.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-11,191.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
